"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Tovolar's Huntmaster // Tovolar's Packleader","mid","Near Mint","English","","","2026-08-02 17:59:49.867000","204","False","False",""
"1","1","Tranquil Thicket","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","350","False","False",""
"1","1","Transcendent Archaic","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","5","False","False","0.11"
"3","3","Treasure","thob","Near Mint","English","","","2026-08-09 20:07:25.990000","13","False","False",""
"1","1","Treasure","sld","Near Mint","English","","","2026-05-03 23:10:32.010000","2094","False","False",""
"1","1","Treasure","thob","Near Mint","English","","","2026-08-09 20:07:25.990000","12","False","False",""
"1","1","Treasure","tsos","Near Mint","English","","","2026-07-22 22:57:50.160000","12","False","False",""
"1","1","Treasure Cruise","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","205","False","False",""
"1","1","Treeguard Duo","blb","Near Mint","English","","","2026-08-02 17:45:48.183000","200","False","False","0.06"
"3","3","Treeguard Duo","blb","Near Mint","English","","","2026-05-03 23:10:07.997000","200","False","False",""
"1","1","Troll Negotiations","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","138","False","False","0.12"
"1","1","Troop of Ponies","hob","Near Mint","English","","","2026-08-09 20:07:34.537000","199","False","False","0.27"
"2","2","Tunnel Rats","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","84","False","False","0.05"
"1","1","Turbulent Springs","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","57","False","False",""
"1","1","Turtle Blimp","tmt","Near Mint","English","","","2026-07-13 23:12:52.803000","180","False","False","0.08"
"2","2","Turtle Lair","tmt","Near Mint","English","","","2026-07-13 23:12:52.803000","190","False","False","0.13"
"1","1","Turtle Van","tmt","Near Mint","English","","","2026-07-13 23:12:52.803000","181","False","False","0.17"
"1","1","Tweeze","ecl","Near Mint","English","","","2026-05-30 18:24:46.773000","162","False","False","0.04"
"1","1","Twilight Mire","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","351","False","False",""
"1","1","Twinblade Paladin","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","503","False","False",""
"1","1","Twinflame","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","258","False","False",""
"1","1","Twinflame Travelers","ecl","Near Mint","English","","","2026-05-30 18:24:46.773000","345","False","False","0.45"
"1","1","Twinning Staff","c20","Near Mint","English","","","2026-05-30 18:24:46.773000","70","False","False","14.88"
"1","1","Twitching Doll","dsk","Near Mint","English","foil","","2026-05-14 23:46:10.743000","417","False","False","0.38"
"1","1","Tyrranax Atrocity","one","Near Mint","English","","","2026-05-27 15:24:38.060000","188","False","False","0.14"
"1","1","Uncaged Fury","plst","Near Mint","English","","","2026-08-02 17:59:49.867000","A25-155","False","False",""
"10","10","Uncharted Haven","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","564","False","False",""
"1","1","Unclaimed Territory","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","175","False","False",""
"1","1","Undying Malice","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","528","False","False",""
"3","3","Uneasy Alliance","tmt","Near Mint","English","","","2026-07-13 23:12:52.803000","28","False","False","0.04"
"2","2","Uneasy Partings","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","58","False","False","0.08"
"1","1","Unexpected Windfall","sld","Near Mint","English","","","2026-05-03 23:10:32.010000","2092","False","False",""
"1","1","Universal Surveillance","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","81","False","False",""
"1","1","Unnatural Moonrise","mid","Near Mint","English","","","2026-08-02 17:59:49.867000","247","False","False",""
"1","1","Unruly Mob","mid","Near Mint","English","","","2026-08-02 17:45:48.183000","40","False","False","0.03"
"1","1","Untamed Hunger","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","529","False","False",""
"1","1","Uthros Research Craft","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","7","False","False",""
"2","2","Utrom Scientists","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","56","False","False","0.04"
"1","1","Valley Mightcaller","pblb","Near Mint","English","foil","","2026-08-02 17:45:48.183000","202s","False","False","1.89"
"1","1","Vampire Interloper","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","530","False","False",""
"1","1","Vampire Neonate","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","531","False","False",""
"1","1","Vampire Spawn","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","532","False","False",""
"3","3","Velvetwing Butterflies // Gaze in Wonder","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","30","False","False","0.10"
"1","1","Velvetwing Butterflies // Gaze in Wonder","hob","Near Mint","English","foil","","2026-08-09 20:07:25.990000","30","False","False","0.23"
"1","1","Vengeful Bloodwitch","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","76","False","False",""
"1","1","Venomous Brutalizer","one","Near Mint","English","","","2026-05-27 15:24:38.060000","193","False","False","0.13"
"1","1","Vernal Sovereign","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","135","False","False",""
"1","1","Veteran Guardmouse","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","237","False","False","0.05"
"1","1","Veyran, Voice of Duality","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","337","False","False",""
"1","1","Vikya, Scorching Stalwart","slx","Near Mint","English","","","2026-05-27 15:24:38.060000","11","False","False","0.25"
"1","1","Village Messenger // Moonrise Intruder","soi","Near Mint","English","","","2026-08-02 17:59:49.867000","190","False","False",""
"1","1","Village Watch // Village Reavers","mid","Near Mint","English","","","2026-08-02 17:59:49.867000","165","False","False",""
"1","1","Vinereap Mentor","blb","Near Mint","English","","","2026-05-14 23:46:10.743000","238","False","False","0.24"
"1","1","Viral Spawning","one","Near Mint","English","","","2026-05-27 15:24:38.060000","194","False","False","0.07"
"1","1","Viridescent Bog","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","352","False","False",""
"1","1","Visionary's Dance","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","242","False","False","0.08"
"1","1","Vivisection Evangelist","one","Near Mint","English","","","2026-05-27 15:24:38.060000","220","False","False","0.03"
"1","1","Volatile Arsonist // Dire-Strain Anarchist","vow","Near Mint","English","","","2026-08-02 17:59:49.867000","181","False","False",""
"1","1","Volcanic Salvo","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","259","False","False",""
"1","1","Volcanic Torrent","soc","Near Mint","English","","","2026-05-03 23:10:23.627000","260","False","False",""
"1","1","Volley Veteran","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","550","False","False",""
"3","3","Vow to Erebor","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","31","False","False","0.16"
"2","2","Vow to Erebor","hob","Near Mint","English","foil","","2026-08-19 19:32:37.887000","31","False","False",""
"1","1","Vulpikeet","iko","Near Mint","English","","","2026-05-30 18:24:46.773000","282","False","False","0.08"
"1","1","Wake the Past","eoc","Near Mint","English","","","2026-05-03 23:09:49.723000","128","False","False",""
"1","1","Walking Sarcophagus","dft","Near Mint","English","","","2026-05-03 23:08:48.333000","246","False","False","0.07"
"1","1","Wanderbrine Trapper","ecl","Near Mint","English","","","2026-05-03 23:08:48.333000","42","False","False","0.06"
"2","2","Warg Tactics","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","139","False","False","0.15"
"3","3","Wargling","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","140","False","False","0.18"
"3","3","Warren Elder","blb","Near Mint","English","","","2026-05-03 23:10:07.997000","37","False","False",""
"1","1","Wary Farmer","ecl","Near Mint","English","","","2026-05-30 18:24:46.773000","251","False","False","0.16"
"1","1","Waterspout Warden","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","80","False","False","0.05"
"3","3","Waterspout Warden","blb","Near Mint","English","","","2026-05-03 23:10:15.600000","80","False","False",""
"1","1","Wax-Wane Witness","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","39","False","False","0.03"
"1","1","Wear Down","blb","Near Mint","English","","","2026-05-14 23:46:10.743000","203","False","False","0.12"
"1","1","Weatherlight","sld","Near Mint","English","","","2026-05-07 23:06:01.447000","2100","False","False",""
"1","1","Weaver of Blossoms // Blossom-Clad Werewolf","vow","Near Mint","English","","","2026-08-02 17:59:49.867000","226","False","False",""
"1","1","Weftblade Enhancer","eoe","Near Mint","English","","","2026-06-05 12:15:46.160000","44","False","False","0.07"
"2","2","Well-Worn Spatula","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","180","False","False","0.16"
"1","1","Werewolf Pack Leader","afr","Near Mint","English","","","2026-08-02 17:59:49.867000","211","False","False",""
"1","1","West Wind Avatar","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","137","False","False","0.08"
"1","1","Whiskerquill Scribe","blb","Near Mint","English","","","2026-07-22 22:57:50.160000","161","False","False","0.05"
"1","1","Whiskervale Forerunner","blb","Near Mint","English","foil","","2026-08-02 17:45:48.183000","301","False","False","0.77"
"1","1","Wick's Patrol","blb","Near Mint","English","","","2026-05-23 19:17:58.147000","121","False","False","0.16"
"1","1","Wild Unraveling","ecl","Near Mint","English","","","2026-05-30 18:24:46.773000","84","False","False","0.07"
"1","1","Wildheart Invoker","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","561","False","False",""
"1","1","Wildwood Scourge","fdn","Near Mint","English","","","2026-05-03 23:09:59.423000","236","False","False",""
"1","1","Windgrace's Judgment","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","263","False","False",""
"1","1","Winota, Joiner of Forces","iko","Near Mint","English","","","2026-05-23 19:17:58.147000","349","False","False","12.89"
"1","1","Winterthorn Blessing","mid","Near Mint","English","","","2026-08-02 17:45:48.183000","251","False","False","0.05"
"1","1","Wistfulness","ecl","Near Mint","English","","","2026-05-30 18:24:46.773000","252","False","False","11.75"
"1","1","Woe Strider","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","189","False","False",""
"2","2","Wolf","thob","Near Mint","English","","","2026-08-09 20:07:25.990000","9","False","False",""
"1","1","Wolf Strike","vow","Near Mint","English","","","2026-08-02 17:59:49.867000","228","False","False",""
"1","1","Wolfkin Outcast // Wedding Crasher","vow","Near Mint","English","","","2026-08-02 17:59:49.867000","229","False","False",""
"1","1","Wolfwillow Haven","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","246","False","False",""
"3","3","Wood Elves","hob","Near Mint","English","","","2026-08-09 20:07:25.990000","142","False","False","0.11"
"1","1","Woodland Cemetery","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","354","False","False",""
"1","1","Worm","tecl","Near Mint","English","","","2026-05-30 18:24:46.773000","9","False","False",""
"1","1","Yarok, the Desecrated","ecc","Near Mint","English","","","2026-08-02 17:58:36.490000","136","False","False",""
"1","1","Ygra, Eater of All","blb","Near Mint","English","","","2026-08-02 17:45:48.183000","241","False","False","8.15"
"1","1","Zaffai and the Tempests","sos","Near Mint","English","","","2026-07-22 22:57:50.160000","246","False","False","0.15"
"1","1","Zenith Flare","iko","Near Mint","English","","","2026-05-23 19:17:58.147000","217","False","False","0.14"
"2","2","Zog, Triceraton Castaway","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","111","False","False","0.04"
"1","1","Zombify","soa","Near Mint","English","","","2026-07-22 22:57:50.160000","36","False","False","0.10"
"1","1","Zoo Escapees","tmt","Near Mint","English","","","2026-07-13 23:07:19.073000","138","False","False","0.04"
"1","1","Zookeeper Mechan","eoe","Near Mint","English","foil","","2026-07-09 18:29:55.097000","170","False","False","0.25"
"1","1","Zopandrel, Hunger Dominus","one","Near Mint","English","","","2026-05-27 15:24:38.060000","195","False","False","9.52"
"1","1","Zulaport Cutthroat","blc","Near Mint","English","","","2026-05-03 23:10:57.657000","190","False","False",""
